title,person,file,type,date,uniqueID
"Assistant Minister for Trade, Tourism and Investment",The Hon Luke Hartsuyker MP,inputs/data/australia/ministry_lists/2018-02-26-2018-03-05.html,Parliamentary Secretaries,26 February 2018 – 5 March 2018,Hartsuyker1959
Assistant Minister for Finance,The Hon David Coleman MP,inputs/data/australia/ministry_lists/2018-02-26-2018-03-05.html,Parliamentary Secretaries,26 February 2018 – 5 March 2018,Coleman1974
Assistant Minister to the Treasurer,The Hon Michael Sukkar MP,inputs/data/australia/ministry_lists/2018-02-26-2018-03-05.html,Parliamentary Secretaries,26 February 2018 – 5 March 2018,Sukkar1981
Assistant Minister for Home Affairs,The Hon Alex Hawke MP,inputs/data/australia/ministry_lists/2018-02-26-2018-03-05.html,Parliamentary Secretaries,26 February 2018 – 5 March 2018,Hawke1977
"Assistant Minister for Science, Jobs and Innovation",Senator the Hon Zed Seselja,inputs/data/australia/ministry_lists/2018-02-26-2018-03-05.html,Parliamentary Secretaries,26 February 2018 – 5 March 2018,Seselja1977
Assistant Minister for Vocational Education and Skills,The Hon Karen Andrews MP,inputs/data/australia/ministry_lists/2018-02-26-2018-03-05.html,Parliamentary Secretaries,26 February 2018 – 5 March 2018,Andrews1960
Assistant Minister for Social Services and Disability Services,The Hon Jane Prentice MP,inputs/data/australia/ministry_lists/2018-02-26-2018-03-05.html,Parliamentary Secretaries,26 February 2018 – 5 March 2018,Prentice1953
Assistant Minister for Children and Families,The Hon David Gillespie MP,inputs/data/australia/ministry_lists/2018-02-26-2018-03-05.html,Parliamentary Secretaries,26 February 2018 – 5 March 2018,Gillespie1957
Assistant Minister for the Environment,The Hon Melissa Price MP,inputs/data/australia/ministry_lists/2018-02-26-2018-03-05.html,Parliamentary Secretaries,26 February 2018 – 5 March 2018,Price1963
Assistant Minister for Agriculture and Water Resources,Senator the Hon Anne Ruston,inputs/data/australia/ministry_lists/2018-02-26-2018-03-05.html,Parliamentary Secretaries,26 February 2018 – 5 March 2018,Ruston1963
Prime Minister,The Hon Malcolm Turnbull MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Turnbull1954
Deputy Prime Minister,The Hon Michael McCormack MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,McCormack1964
Minister for Infrastructure and Transport,The Hon Michael McCormack MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,McCormack1964
Minister for Foreign Affairs,The Hon Julie Bishop MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Bishop1956
"Minister for Trade, Tourism and Investment",The Hon Steven Ciobo MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Ciobo1974
Minister for Finance,Senator the Hon Mathias Cormann,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Cormann1970
Special Minister of State,Senator the Hon Mathias Cormann,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Cormann1970
Vice-President of the Executive Council,Senator the Hon Mathias Cormann,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Cormann1970
Leader of the Government in the Senate,Senator the Hon Mathias Cormann,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Cormann1970
Treasurer,The Hon Scott Morrison MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Morrison1968
Minister for Women,The Hon Kelly O'Dwyer MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,ODwyer1977
Minister for Revenue and Financial Services,The Hon Kelly O'Dwyer MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,ODwyer1977
Minister Assisting the Prime Minister for the Public Service,The Hon Kelly O'Dwyer MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,ODwyer1977
Minister for Defence,Senator the Hon Marise Payne,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Payne1964
Minister for Defence Industry,The Hon Christopher Pyne MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Pyne1967
Leader of the House,The Hon Christopher Pyne MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Pyne1967
Minister for Veterans’ Affairs,The Hon Darren Chester MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Chester1967
Minister for Defence Personnel,The Hon Darren Chester MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Chester1967
Minister Assisting the Prime Minister for the Centenary of ANZAC,The Hon Darren Chester MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Chester1967
Deputy Leader of the House,The Hon Darren Chester MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Chester1967
Minister for Home Affairs,The Hon Peter Dutton MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Dutton1970
Minister for Immigration and Border Protection,The Hon Peter Dutton MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Dutton1970
Attorney-General,The Hon Christian Porter MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Porter1970
Minister for Jobs and Innovation,Senator the Hon Michaelia Cash,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Cash1970
Minister for Resources and Northern Australia,Senator the Hon Matthew Canavan,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Canavan1980
Minister for Communications,Senator the Hon Mitch Fifield,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Fifield1967
Minister for the Arts,Senator the Hon Mitch Fifield,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Fifield1967
Deputy Leader of the Government in the Senate,Senator the Hon Mitch Fifield,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Fifield1967
Minister for Health,The Hon Greg Hunt MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Hunt1965
Minister for Rural Health,Senator the Hon Bridget McKenzie,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,McKenzie1969
Minister for Sport,Senator the Hon Bridget McKenzie,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,McKenzie1969
Minister for Regional Communications,Senator the Hon Bridget McKenzie,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,McKenzie1969
Minister for Education and Training,Senator the Hon Simon Birmingham,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Birmingham1974
Manager of Government Business in the Senate,Senator the Hon Simon Birmingham,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Birmingham1974
Minister for Social Services,The Hon Daniel Tehan MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Tehan1968
Minister for Human Services,The Hon Michael Keenan MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Keenan1972
Minister Assisting the Prime Minister for Digital Transformation,The Hon Michael Keenan MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Keenan1972
Minister for the Environment and Energy,The Hon Josh Frydenberg MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Frydenberg1971
Minister for Agriculture and Water Resources,The Hon David Littleproud MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Littleproud1976
"Minister for Regional Development, Territories and Local Government",The Hon John McVeigh MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,McVeigh1965
Minister for Indigenous Affairs,Senator the Hon Nigel Scullion,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Ministry,5 March 2018 – 28 August 2018,Scullion1956
Minister for Urban Infrastructure and Cities,The Hon Paul Fletcher MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Outer Ministry,5 March 2018 – 28 August 2018,Fletcher1965
Minister for International Development and the Pacific,Senator the Hon Concetta Fierravanti-Wells,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Outer Ministry,5 March 2018 – 28 August 2018,FierravantiWells1960
Minister for Citizenship and Multicultural Affairs,The Hon Alan Tudge MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Outer Ministry,5 March 2018 – 28 August 2018,Tudge1971
Minister for Law Enforcement and Cybersecurity,The Hon Angus Taylor MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Outer Ministry,5 March 2018 – 28 August 2018,Taylor1966
"Minister for Small and Family Business, the Workplace and Deregulation",The Hon Craig Laundy MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Outer Ministry,5 March 2018 – 28 August 2018,Laundy1971
Minister for Aged Care,The Hon Ken Wyatt MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Outer Ministry,5 March 2018 – 28 August 2018,Wyatt1952
Minister for Indigenous Health,The Hon Ken Wyatt MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Outer Ministry,5 March 2018 – 28 August 2018,Wyatt1952
Assistant Minister to the Prime Minister,Senator the Hon James McGrath,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Parliamentary Secretaries,5 March 2018 – 28 August 2018,McGrath1974
Assistant Minister to the Deputy Prime Minister,The Hon Keith Pitt MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Parliamentary Secretaries,5 March 2018 – 28 August 2018,Pitt1969
"Assistant Minister for Trade, Tourism and Investment",The Hon Mark Coulton MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Parliamentary Secretaries,5 March 2018 – 28 August 2018,Coulton1958
Assistant Minister for Finance,The Hon David Coleman MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Parliamentary Secretaries,5 March 2018 – 28 August 2018,Coleman1974
Assistant Minister to the Treasurer,The Hon Michael Sukkar MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Parliamentary Secretaries,5 March 2018 – 28 August 2018,Sukkar1981
Assistant Minister for Home Affairs,The Hon Alex Hawke MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Parliamentary Secretaries,5 March 2018 – 28 August 2018,Hawke1977
"Assistant Minister for Science, Jobs and Innovation",Senator the Hon Zed Seselja,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Parliamentary Secretaries,5 March 2018 – 28 August 2018,Seselja1977
Assistant Minister for Vocational Education and Skills,The Hon Karen Andrews MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Parliamentary Secretaries,5 March 2018 – 28 August 2018,Andrews1960
Assistant Minister for Social Services and Disability Services,The Hon Jane Prentice MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Parliamentary Secretaries,5 March 2018 – 28 August 2018,Prentice1953
Assistant Minister for Children and Families,The Hon David Gillespie MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Parliamentary Secretaries,5 March 2018 – 28 August 2018,Gillespie1957
Assistant Minister for the Environment,The Hon Melissa Price MP,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Parliamentary Secretaries,5 March 2018 – 28 August 2018,Price1963
Assistant Minister for Agriculture and Water Resources,Senator the Hon Anne Ruston,inputs/data/australia/ministry_lists/2018-03-05-2018-08-28.html,Parliamentary Secretaries,5 March 2018 – 28 August 2018,Ruston1963
Prime Minister,The Hon Scott Morrison MP,inputs/data/australia/ministry_lists/2018-08-28-2018-11-26.html,Ministry,28 August 2018 – 26 November 2018,Morrison1968
Minister for Indigenous Affairs,Senator the Hon Nigel Scullion,inputs/data/australia/ministry_lists/2018-08-28-2018-11-26.html,Ministry,28 August 2018 – 26 November 2018,Scullion1956
Deputy Prime Minister,The Hon Michael McCormack MP,inputs/data/australia/ministry_lists/2018-08-28-2018-11-26.html,Ministry,28 August 2018 – 26 November 2018,McCormack1964
Minister for Infrastructure and Transport and Regional Development,The Hon Michael McCormack MP,inputs/data/australia/ministry_lists/2018-08-28-2018-11-26.html,Ministry,28 August 2018 – 26 November 2018,McCormack1964
Minister for Regional Services,Senator the Hon Bridget McKenzie,inputs/data/australia/ministry_lists/2018-08-28-2018-11-26.html,Ministry,28 August 2018 – 26 November 2018,McKenzie1969
Minister for Sport,Senator the Hon Bridget McKenzie,inputs/data/australia/ministry_lists/2018-08-28-2018-11-26.html,Ministry,28 August 2018 – 26 November 2018,McKenzie1969
Minister for Local Government and Decentralisation,Senator the Hon Bridget McKenzie,inputs/data/australia/ministry_lists/2018-08-28-2018-11-26.html,Ministry,28 August 2018 – 26 November 2018,McKenzie1969
